;time;token;event;position
0;2022-01-13 12:47:46.661000+00:00;+bzR3Yv4VRsNjodM;scroll;0.0
1;2022-01-13 12:47:51.054000+00:00;+bzR3Yv4VRsNjodM;scroll;4.5714287757873535
2;2022-01-13 12:47:51.071000+00:00;+bzR3Yv4VRsNjodM;scroll;9.714285850524902
3;2022-01-13 12:47:51.088000+00:00;+bzR3Yv4VRsNjodM;scroll;13.428571701049805
4;2022-01-13 12:47:51.106000+00:00;+bzR3Yv4VRsNjodM;scroll;16.571428298950195
5;2022-01-13 12:47:51.120000+00:00;+bzR3Yv4VRsNjodM;scroll;18.571428298950195
6;2022-01-13 12:47:51.137000+00:00;+bzR3Yv4VRsNjodM;scroll;20.85714340209961
7;2022-01-13 12:47:51.154000+00:00;+bzR3Yv4VRsNjodM;scroll;23.14285659790039
8;2022-01-13 12:47:51.170000+00:00;+bzR3Yv4VRsNjodM;scroll;25.428571701049805
9;2022-01-13 12:47:51.187000+00:00;+bzR3Yv4VRsNjodM;scroll;27.14285659790039
10;2022-01-13 12:47:51.204000+00:00;+bzR3Yv4VRsNjodM;scroll;28.85714340209961
11;2022-01-13 12:47:51.221000+00:00;+bzR3Yv4VRsNjodM;scroll;30.0
12;2022-01-13 12:47:51.237000+00:00;+bzR3Yv4VRsNjodM;scroll;31.428571701049805
13;2022-01-13 12:47:51.255000+00:00;+bzR3Yv4VRsNjodM;scroll;33.14285659790039
14;2022-01-13 12:47:51.271000+00:00;+bzR3Yv4VRsNjodM;scroll;36.0
15;2022-01-13 12:47:51.287000+00:00;+bzR3Yv4VRsNjodM;scroll;38.57143020629883
16;2022-01-13 12:47:51.305000+00:00;+bzR3Yv4VRsNjodM;scroll;40.28571319580078
17;2022-01-13 12:47:51.321000+00:00;+bzR3Yv4VRsNjodM;scroll;41.71428680419922
18;2022-01-13 12:47:51.338000+00:00;+bzR3Yv4VRsNjodM;scroll;44.0
19;2022-01-13 12:47:51.356000+00:00;+bzR3Yv4VRsNjodM;scroll;46.28571319580078
20;2022-01-13 12:47:51.371000+00:00;+bzR3Yv4VRsNjodM;scroll;48.28571319580078
21;2022-01-13 12:47:51.388000+00:00;+bzR3Yv4VRsNjodM;scroll;50.28571319580078
22;2022-01-13 12:47:51.404000+00:00;+bzR3Yv4VRsNjodM;scroll;51.71428680419922
23;2022-01-13 12:47:51.422000+00:00;+bzR3Yv4VRsNjodM;scroll;53.42856979370117
24;2022-01-13 12:47:51.438000+00:00;+bzR3Yv4VRsNjodM;scroll;55.71428680419922
25;2022-01-13 12:47:51.455000+00:00;+bzR3Yv4VRsNjodM;scroll;58.57143020629883
26;2022-01-13 12:47:51.471000+00:00;+bzR3Yv4VRsNjodM;scroll;60.57143020629883
27;2022-01-13 12:47:51.488000+00:00;+bzR3Yv4VRsNjodM;scroll;62.85714340209961
28;2022-01-13 12:47:51.505000+00:00;+bzR3Yv4VRsNjodM;scroll;64.57142639160156
29;2022-01-13 12:47:51.521000+00:00;+bzR3Yv4VRsNjodM;scroll;66.0
30;2022-01-13 12:47:51.538000+00:00;+bzR3Yv4VRsNjodM;scroll;68.28571319580078
31;2022-01-13 12:47:51.557000+00:00;+bzR3Yv4VRsNjodM;scroll;70.28571319580078
32;2022-01-13 12:47:51.572000+00:00;+bzR3Yv4VRsNjodM;scroll;72.28571319580078
33;2022-01-13 12:47:51.589000+00:00;+bzR3Yv4VRsNjodM;scroll;74.28571319580078
34;2022-01-13 12:47:51.605000+00:00;+bzR3Yv4VRsNjodM;scroll;76.0
35;2022-01-13 12:47:51.622000+00:00;+bzR3Yv4VRsNjodM;scroll;77.42857360839844
36;2022-01-13 12:47:51.638000+00:00;+bzR3Yv4VRsNjodM;scroll;78.85713958740234
37;2022-01-13 12:47:51.656000+00:00;+bzR3Yv4VRsNjodM;scroll;79.71428680419922
38;2022-01-13 12:47:51.671000+00:00;+bzR3Yv4VRsNjodM;scroll;80.57142639160156
39;2022-01-13 12:47:51.688000+00:00;+bzR3Yv4VRsNjodM;scroll;82.0
40;2022-01-13 12:47:51.705000+00:00;+bzR3Yv4VRsNjodM;scroll;83.42857360839844
