;time;token;event;nodeName;global_position;local_position;local_dimensions;nodeType
0;2022-01-13 14:08:44.578000+00:00;Wzxh35jzf1nxYqMI;click;BUTTON;[784, 370];[73, 18];[109, 36];
1;2022-01-13 14:09:25.154000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[167, 283];[7, 7];[14, 14];radio
2;2022-01-13 14:09:52.840000+00:00;Wzxh35jzf1nxYqMI;click;LABEL;[261, 629];[78, 10];[98, 24];
3;2022-01-13 14:09:52.844000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[261, 629];[101, 5];[14, 14];radio
4;2022-01-13 14:10:02.721000+00:00;Wzxh35jzf1nxYqMI;click;LABEL;[210, 906];[52, 16];[73, 36];
5;2022-01-13 14:10:02.727000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[210, 906];[52, 17];[16, 16];radio
6;2022-01-13 14:10:09.024000+00:00;Wzxh35jzf1nxYqMI;click;LABEL;[277, 1116];[44, 22];[70, 36];
7;2022-01-13 14:10:09.031000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[277, 1116];[44, 23];[16, 16];radio
8;2022-01-13 14:10:44.199000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[168, 1285];[9, 7];[14, 14];radio
9;2022-01-13 14:10:49.358000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[168, 1337];[8, 7];[14, 14];radio
10;2022-01-13 14:11:02.426000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[168, 1246];[8, 12];[14, 14];radio
11;2022-01-13 14:11:30.626000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[169, 1538];[9, 7];[14, 14];checkbox
12;2022-01-13 14:11:33.164000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[168, 1512];[9, 7];[14, 14];checkbox
13;2022-01-13 14:11:58.859000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[166, 1558];[6, 1];[14, 14];checkbox
14;2022-01-13 14:11:59.578000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[167, 1486];[7, 7];[14, 14];checkbox
15;2022-01-13 14:12:10.553000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[168, 1729];[8, 4];[14, 14];radio
16;2022-01-13 14:12:12.062000+00:00;Wzxh35jzf1nxYqMI;click;BUTTON;[871, 1916];[92, 23];[190, 36];
17;2022-01-13 14:12:27.510000+00:00;Wzxh35jzf1nxYqMI;click;BUTTON;[919, 1908];[919, 2120];[0, 0];
18;2022-01-13 14:13:46.968000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[167, 309];[7, 7];[14, 14];radio
19;2022-01-13 14:14:00.506000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[167, 731];[7, 7];[14, 14];checkbox
20;2022-01-13 14:14:06.158000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[168, 705];[8, 7];[14, 14];checkbox
21;2022-01-13 14:14:14.803000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[167, 629];[7, 7];[14, 14];checkbox
22;2022-01-13 14:14:23.747000+00:00;Wzxh35jzf1nxYqMI;click;INPUT;[167, 603];[7, 7];[14, 14];checkbox
