;time;token;event;nodeName;nodeType;global_position;local_position;local_dimensions
0;2022-01-13 12:47:11.639000+00:00;SelSSauidE2rw7tq;click;BUTTON;;[1528, 363];[43, 23];[105, 36]
1;2022-01-13 12:48:09.245000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[333, 273];[12, 13];[14, 14]
2;2022-01-13 12:48:59.780000+00:00;SelSSauidE2rw7tq;click;LABEL;;[394, 440];[50, 15];[83, 24]
3;2022-01-13 12:48:59.781000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[394, 440];[73, 10];[14, 14]
4;2022-01-13 12:49:14.953000+00:00;SelSSauidE2rw7tq;click;LABEL;;[444, 448];[50, 30];[67, 36]
5;2022-01-13 12:49:14.955000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[444, 448];[48, 29];[10, 10]
6;2022-01-13 12:49:21.595000+00:00;SelSSauidE2rw7tq;click;LABEL;;[353, 634];[33, 36];[73, 36]
7;2022-01-13 12:49:21.597000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[353, 634];[31, 35];[10, 10]
8;2022-01-13 12:50:19.263000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[329, 486];[8, 10];[14, 14]
9;2022-01-13 12:50:51.204000+00:00;SelSSauidE2rw7tq;click;INPUT;checkbox;[331, 658];[10, 12];[14, 14]
10;2022-01-13 12:50:55.843000+00:00;SelSSauidE2rw7tq;click;INPUT;checkbox;[330, 600];[9, 6];[14, 14]
11;2022-01-13 12:51:25.786000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[325, 822];[4, 5];[14, 14]
12;2022-01-13 12:51:26.480000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[325, 827];[4, 10];[14, 14]
13;2022-01-13 12:51:26.928000+00:00;SelSSauidE2rw7tq;click;DIV;;[329, 808];['', ''];['', '']
14;2022-01-13 12:51:27.297000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[330, 800];[9, 9];[14, 14]
15;2022-01-13 12:51:27.980000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[332, 777];[11, 12];[14, 14]
16;2022-01-13 12:51:28.591000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[335, 750];[14, 11];[14, 14]
17;2022-01-13 12:51:33.122000+00:00;SelSSauidE2rw7tq;click;BUTTON;;[1718, 928];[18, 20];[192, 36]
18;2022-01-13 12:51:49.781000+00:00;SelSSauidE2rw7tq;click;BUTTON;;[1801, 920];[0, 0];[0, 0]
19;2022-01-13 12:52:27.641000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[332, 292];[11, 6];[14, 14]
20;2022-01-13 12:52:46.046000+00:00;SelSSauidE2rw7tq;click;INPUT;checkbox;[330, 460];[9, 4];[14, 14]
21;2022-01-13 12:52:55.948000+00:00;SelSSauidE2rw7tq;click;INPUT;checkbox;[326, 416];[5, 12];[14, 14]
22;2022-01-13 12:54:42.330000+00:00;SelSSauidE2rw7tq;click;INPUT;text;[600, 507];[87, 4];[205, 26]
23;2022-01-13 12:54:56.499000+00:00;SelSSauidE2rw7tq;click;DIV;;[447, 308];['', ''];['', '']
24;2022-01-13 12:55:47.435000+00:00;SelSSauidE2rw7tq;click;INPUT;text;[595, 547];[82, 11];[205, 26]
25;2022-01-13 12:56:08.476000+00:00;SelSSauidE2rw7tq;click;INPUT;text;[600, 107];[87, 10];[205, 26]
26;2022-01-13 12:56:15.449000+00:00;SelSSauidE2rw7tq;click;INPUT;text;[541, 171];[28, 3];[205, 26]
27;2022-01-13 12:57:32.367000+00:00;SelSSauidE2rw7tq;click;INPUT;checkbox;[343, 472];[6, 8];[14, 14]
28;2022-01-13 12:57:40.001000+00:00;SelSSauidE2rw7tq;click;INPUT;checkbox;[342, 551];[5, 9];[14, 14]
29;2022-01-13 12:57:40.894000+00:00;SelSSauidE2rw7tq;click;DIV;;[346, 557];['', ''];['', '']
30;2022-01-13 12:57:42.415000+00:00;SelSSauidE2rw7tq;click;INPUT;checkbox;[344, 550];[7, 8];[14, 14]
31;2022-01-13 12:57:44.654000+00:00;SelSSauidE2rw7tq;click;DIV;;[349, 358];['', ''];['', '']
32;2022-01-13 12:58:06.618000+00:00;SelSSauidE2rw7tq;click;INPUT;checkbox;[349, 488];[12, 7];[14, 14]
33;2022-01-13 12:58:06.943000+00:00;SelSSauidE2rw7tq;click;INPUT;checkbox;[344, 513];[7, 6];[14, 14]
34;2022-01-13 12:58:15.130000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[331, 472];[10, 8];[14, 14]
35;2022-01-13 12:58:25.928000+00:00;SelSSauidE2rw7tq;click;LABEL;;[429, 391];[35, 17];[67, 36]
36;2022-01-13 12:58:25.929000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[429, 391];[33, 16];[10, 10]
37;2022-01-13 12:58:33.392000+00:00;SelSSauidE2rw7tq;click;LABEL;;[350, 458];[30, 17];[73, 36]
38;2022-01-13 12:58:33.394000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[350, 458];[28, 16];[10, 10]
39;2022-01-13 12:58:48.195000+00:00;SelSSauidE2rw7tq;click;LABEL;;[369, 821];[49, 20];[73, 36]
40;2022-01-13 12:58:48.196000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[369, 821];[47, 19];[10, 10]
41;2022-01-13 12:58:57.665000+00:00;SelSSauidE2rw7tq;click;LABEL;;[429, 646];[35, 25];[67, 36]
42;2022-01-13 12:58:57.666000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[429, 646];[33, 24];[10, 10]
43;2022-01-13 12:59:05.866000+00:00;SelSSauidE2rw7tq;click;LABEL;;[434, 558];[40, 15];[67, 36]
44;2022-01-13 12:59:05.867000+00:00;SelSSauidE2rw7tq;click;INPUT;radio;[434, 558];[38, 14];[10, 10]
45;2022-01-13 12:59:23.194000+00:00;SelSSauidE2rw7tq;click;BUTTON;;[1725, 911];[25, 3];[192, 36]
46;2022-01-13 12:59:38.424000+00:00;SelSSauidE2rw7tq;click;BUTTON;;[1788, 920];[0, 0];[0, 0]
47;2022-01-13 12:59:53.043000+00:00;SelSSauidE2rw7tq;click;LABEL;;[461, 252];[67, 22];[67, 36]
