;time;token;event;nodeName;nodeType;global_position;local_position;local_dimensions
0;2022-01-13 12:45:17.915000+00:00;8vheOsqGn1NPf6u1;click;H1;;[632, 252];['', ''];['', '']
1;2022-01-13 12:45:41.488000+00:00;8vheOsqGn1NPf6u1;click;DIV;;[637, 328];['', ''];['', '']
2;2022-01-13 12:45:47.736000+00:00;8vheOsqGn1NPf6u1;click;BUTTON;;[1366, 357];[41, 17];[105, 36]
3;2022-01-13 12:46:21.184000+00:00;8vheOsqGn1NPf6u1;click;INPUT;radio;[171, 264];[10, 4];[14, 14]
4;2022-01-13 12:46:26.328000+00:00;8vheOsqGn1NPf6u1;click;INPUT;radio;[171, 316];[10, 4];[14, 14]
5;2022-01-13 12:46:27.390000+00:00;8vheOsqGn1NPf6u1;click;DIV;;[166, 258];['', ''];['', '']
6;2022-01-13 12:46:28.865000+00:00;8vheOsqGn1NPf6u1;click;INPUT;radio;[164, 271];[3, 11];[14, 14]
7;2022-01-13 12:46:54.615000+00:00;8vheOsqGn1NPf6u1;click;INPUT;radio;[163, 387];[2, 3];[14, 14]
8;2022-01-13 12:46:55.567000+00:00;8vheOsqGn1NPf6u1;click;DIV;;[170, 353];['', ''];['', '']
9;2022-01-13 12:46:55.911000+00:00;8vheOsqGn1NPf6u1;click;INPUT;radio;[168, 360];[7, 2];[14, 14]
10;2022-01-13 12:46:56.474000+00:00;8vheOsqGn1NPf6u1;click;DIV;;[168, 374];['', ''];['', '']
11;2022-01-13 12:46:57.054000+00:00;8vheOsqGn1NPf6u1;click;DIV;;[168, 378];['', ''];['', '']
12;2022-01-13 12:46:57.342000+00:00;8vheOsqGn1NPf6u1;click;INPUT;radio;[169, 398];[8, 14];[14, 14]
13;2022-01-13 12:47:04.652000+00:00;8vheOsqGn1NPf6u1;click;DIV;;[530, 70];['', ''];['', '']
14;2022-01-13 12:47:04.693000+00:00;8vheOsqGn1NPf6u1;click;DIV;;[550, 70];['', ''];['', '']
15;2022-01-13 12:47:05.212000+00:00;8vheOsqGn1NPf6u1;click;DIV;;[600, 69];['', ''];['', '']
16;2022-01-13 12:47:10.823000+00:00;8vheOsqGn1NPf6u1;click;DIV;;[973, 91];['', ''];['', '']
17;2022-01-13 12:47:31.410000+00:00;8vheOsqGn1NPf6u1;click;DIV;;[497, 422];['', ''];['', '']
18;2022-01-13 12:47:39.412000+00:00;8vheOsqGn1NPf6u1;click;LABEL;;[285, 444];[51, 18];[66, 36]
19;2022-01-13 12:47:39.413000+00:00;8vheOsqGn1NPf6u1;click;INPUT;radio;[285, 444];[51, 19];[13, 13]
20;2022-01-13 12:47:45.722000+00:00;8vheOsqGn1NPf6u1;click;LABEL;;[200, 233];[40, 27];[73, 36]
21;2022-01-13 12:47:45.723000+00:00;8vheOsqGn1NPf6u1;click;INPUT;radio;[200, 233];[40, 28];[13, 13]
22;2022-01-13 12:48:09.831000+00:00;8vheOsqGn1NPf6u1;click;DIV;;[175, 441];['', ''];['', '']
23;2022-01-13 12:48:10.526000+00:00;8vheOsqGn1NPf6u1;click;DIV;;[173, 441];['', ''];['', '']
24;2022-01-13 12:48:11.017000+00:00;8vheOsqGn1NPf6u1;click;INPUT;radio;[172, 445];[11, 3];[14, 14]
