;time;token;event;nodeName;nodeType;global_position;local_position;local_dimensions
0;2022-01-13 12:44:13.393000+00:00;+b5wOQk2TbBc7z+e;click;H1;;[904, 241];['', ''];['', '']
1;2022-01-13 12:44:51.199000+00:00;+b5wOQk2TbBc7z+e;click;BUTTON;;[1284, 360];[44, 20];[110, 36]
2;2022-01-13 12:45:08.047000+00:00;+b5wOQk2TbBc7z+e;click;DIV;;[467, 206];['', ''];['', '']
3;2022-01-13 12:45:47.429000+00:00;+b5wOQk2TbBc7z+e;click;INPUT;radio;[96, 244];[7, 10];[14, 14]
4;2022-01-13 12:45:51.899000+00:00;+b5wOQk2TbBc7z+e;click;INPUT;radio;[96, 265];[6, 6];[14, 14]
5;2022-01-13 12:45:55.061000+00:00;+b5wOQk2TbBc7z+e;click;INPUT;radio;[98, 345];[9, 8];[14, 14]
6;2022-01-13 12:48:09.970000+00:00;+b5wOQk2TbBc7z+e;click;DIV;;[87, 192];['', ''];['', '']
7;2022-01-13 12:48:11.711000+00:00;+b5wOQk2TbBc7z+e;click;DIV;;[828, 211];['', ''];['', '']
8;2022-01-13 12:48:26.079000+00:00;+b5wOQk2TbBc7z+e;click;INPUT;radio;[96, 267];[6, 7];[14, 14]
9;2022-01-13 12:49:03.184000+00:00;+b5wOQk2TbBc7z+e;click;INPUT;radio;[102, 385];[13, 7];[14, 14]
10;2022-01-13 12:49:08.767000+00:00;+b5wOQk2TbBc7z+e;click;DIV;;[890, 325];['', ''];['', '']
11;2022-01-13 12:49:46.163000+00:00;+b5wOQk2TbBc7z+e;click;LABEL;;[135, 333];[47, 19];[74, 36]
12;2022-01-13 12:49:46.164000+00:00;+b5wOQk2TbBc7z+e;click;INPUT;radio;[135, 333];[47, 20];[13, 13]
13;2022-01-13 12:52:02.432000+00:00;+b5wOQk2TbBc7z+e;click;LABEL;;[147, 310];[59, 17];[74, 36]
14;2022-01-13 12:52:02.434000+00:00;+b5wOQk2TbBc7z+e;click;INPUT;radio;[147, 310];[59, 18];[13, 13]
15;2022-01-13 12:52:36.220000+00:00;+b5wOQk2TbBc7z+e;click;INPUT;radio;[96, 486];[7, 9];[14, 14]
16;2022-01-13 12:53:11.320000+00:00;+b5wOQk2TbBc7z+e;click;LABEL;;[438, 341];[325, 20];[561, 24]
17;2022-01-13 12:53:13.016000+00:00;+b5wOQk2TbBc7z+e;click;INPUT;checkbox;[101, 331];[12, 4];[14, 14]
18;2022-01-13 12:53:18.582000+00:00;+b5wOQk2TbBc7z+e;click;DIV;;[435, 535];['', ''];['', '']
19;2022-01-13 12:53:34.769000+00:00;+b5wOQk2TbBc7z+e;click;DIV;;[103, 574];['', ''];['', '']
20;2022-01-13 12:53:36.114000+00:00;+b5wOQk2TbBc7z+e;click;INPUT;radio;[104, 582];[15, 9];[14, 14]
21;2022-01-13 12:53:47.619000+00:00;+b5wOQk2TbBc7z+e;click;BUTTON;;[1308, 761];[72, 19];[193, 36]
22;2022-01-13 12:53:58.101000+00:00;+b5wOQk2TbBc7z+e;click;LABEL;;[669, 290];[557, 16];[561, 24]
23;2022-01-13 12:54:23.568000+00:00;+b5wOQk2TbBc7z+e;click;INPUT;checkbox;[99, 316];[9, 11];[14, 14]
24;2022-01-13 12:54:29.067000+00:00;+b5wOQk2TbBc7z+e;click;DIV;;[602, 319];['', ''];['', '']
25;2022-01-13 12:54:30.252000+00:00;+b5wOQk2TbBc7z+e;click;INPUT;checkbox;[103, 283];[14, 4];[14, 14]
26;2022-01-13 12:54:33.892000+00:00;+b5wOQk2TbBc7z+e;click;LABEL;;[218, 201];[55, 28];[70, 36]
27;2022-01-13 12:54:33.894000+00:00;+b5wOQk2TbBc7z+e;click;INPUT;radio;[218, 201];[55, 29];[13, 13]
