;time;token;event;nodeName;nodeType;global_position;local_position;local_dimensions
0;2022-01-13 12:43:49.122000+00:00;QMbcYfHpUIEyeJ5k;click;BUTTON;;[1139, 346];[34, 6];[105, 36]
1;2022-01-13 12:43:57.975000+00:00;QMbcYfHpUIEyeJ5k;click;LABEL;;[470, 266];[126, 11];[181, 24]
2;2022-01-13 12:43:57.976000+00:00;QMbcYfHpUIEyeJ5k;click;INPUT;radio;[470, 266];[149, 6];[14, 14]
3;2022-01-13 12:44:17.683000+00:00;QMbcYfHpUIEyeJ5k;click;NULL;;[223, 670];['', ''];['', '']
4;2022-01-13 12:44:17.878000+00:00;QMbcYfHpUIEyeJ5k;click;NULL;;[209, 669];['', ''];['', '']
5;2022-01-13 12:44:20.595000+00:00;QMbcYfHpUIEyeJ5k;click;DIV;;[434, 474];['', ''];['', '']
6;2022-01-13 12:44:20.828000+00:00;QMbcYfHpUIEyeJ5k;click;DIV;;[435, 474];['', ''];['', '']
7;2022-01-13 12:44:27.381000+00:00;QMbcYfHpUIEyeJ5k;click;INPUT;radio;[330, 535];[9, 3];[14, 14]
8;2022-01-13 12:44:32.345000+00:00;QMbcYfHpUIEyeJ5k;click;LABEL;;[417, 648];[23, 22];[66, 36]
9;2022-01-13 12:44:32.346000+00:00;QMbcYfHpUIEyeJ5k;click;INPUT;radio;[417, 648];[23, 23];[13, 13]
10;2022-01-13 12:44:40.400000+00:00;QMbcYfHpUIEyeJ5k;click;DIV;;[1047, 512];['', ''];['', '']
11;2022-01-13 12:44:40.573000+00:00;QMbcYfHpUIEyeJ5k;click;DIV;;[1047, 512];['', ''];['', '']
12;2022-01-13 12:44:41.497000+00:00;QMbcYfHpUIEyeJ5k;click;LABEL;;[447, 589];[53, 26];[66, 36]
13;2022-01-13 12:44:41.498000+00:00;QMbcYfHpUIEyeJ5k;click;INPUT;radio;[447, 589];[53, 27];[13, 13]
14;2022-01-13 12:44:46.365000+00:00;QMbcYfHpUIEyeJ5k;click;LABEL;;[467, 660];[123, 18];[550, 24]
15;2022-01-13 12:44:46.365000+00:00;QMbcYfHpUIEyeJ5k;click;INPUT;radio;[467, 660];[146, 13];[14, 14]
16;2022-01-13 12:44:53.163000+00:00;QMbcYfHpUIEyeJ5k;click;INPUT;checkbox;[384, 664];[63, -3];[14, 14]
17;2022-01-13 12:44:53.163000+00:00;QMbcYfHpUIEyeJ5k;click;LABEL;;[384, 664];[40, 2];[543, 24]
18;2022-01-13 12:44:54.760000+00:00;QMbcYfHpUIEyeJ5k;click;INPUT;checkbox;[329, 699];[8, 6];[14, 14]
19;2022-01-13 12:44:55.340000+00:00;QMbcYfHpUIEyeJ5k;click;INPUT;checkbox;[328, 677];[7, 10];[14, 14]
20;2022-01-13 12:44:55.762000+00:00;QMbcYfHpUIEyeJ5k;click;INPUT;checkbox;[325, 703];[4, 10];[14, 14]
21;2022-01-13 12:45:02.060000+00:00;QMbcYfHpUIEyeJ5k;click;INPUT;checkbox;[327, 600];[6, 7];[14, 14]
22;2022-01-13 12:45:02.702000+00:00;QMbcYfHpUIEyeJ5k;click;NULL;;[233, 648];['', ''];['', '']
