;time;token;event;nodeName;nodeType;global_position;local_position;local_dimensions
0;2022-01-13 12:43:47.953000+00:00;017QphxNtGM4GpT9;click;H1;;[777, 246];['', ''];['', '']
1;2022-01-13 12:43:49.892000+00:00;017QphxNtGM4GpT9;click;H1;;[1144, 243];['', ''];['', '']
2;2022-01-13 12:44:06.820000+00:00;017QphxNtGM4GpT9;click;DIV;;[902, 371];['', ''];['', '']
3;2022-01-13 12:44:11.326000+00:00;017QphxNtGM4GpT9;click;BUTTON;;[1577, 352];[92, 12];[105, 36]
4;2022-01-13 12:44:12.900000+00:00;017QphxNtGM4GpT9;click;NULL;;[141, 213];['', ''];['', '']
5;2022-01-13 12:44:19.510000+00:00;017QphxNtGM4GpT9;click;BODY;;[291, 135];['', ''];['', '']
6;2022-01-13 12:44:20.213000+00:00;017QphxNtGM4GpT9;click;BODY;;[270, 129];['', ''];['', '']
7;2022-01-13 12:44:22.249000+00:00;017QphxNtGM4GpT9;click;H1;;[373, 115];['', ''];['', '']
8;2022-01-13 12:44:35.934000+00:00;017QphxNtGM4GpT9;click;INPUT;radio;[327, 272];[6, 12];[14, 14]
9;2022-01-13 12:44:36.658000+00:00;017QphxNtGM4GpT9;click;NULL;;[266, 288];['', ''];['', '']
10;2022-01-13 12:44:41.310000+00:00;017QphxNtGM4GpT9;click;NULL;;[266, 288];['', ''];['', '']
11;2022-01-13 12:44:44.849000+00:00;017QphxNtGM4GpT9;click;NULL;;[266, 288];['', ''];['', '']
12;2022-01-13 12:44:54.648000+00:00;017QphxNtGM4GpT9;click;NULL;;[266, 381];['', ''];['', '']
13;2022-01-13 12:45:02.412000+00:00;017QphxNtGM4GpT9;click;NULL;;[265, 354];['', ''];['', '']
14;2022-01-13 12:45:09.735000+00:00;017QphxNtGM4GpT9;click;INPUT;radio;[330, 384];[9, 4];[14, 14]
15;2022-01-13 12:45:10.396000+00:00;017QphxNtGM4GpT9;click;NULL;;[250, 385];['', ''];['', '']
16;2022-01-13 12:45:18.952000+00:00;017QphxNtGM4GpT9;click;NULL;;[249, 383];['', ''];['', '']
17;2022-01-13 12:45:19.654000+00:00;017QphxNtGM4GpT9;click;NULL;;[249, 383];['', ''];['', '']
18;2022-01-13 12:45:21.517000+00:00;017QphxNtGM4GpT9;click;NULL;;[163, 278];['', ''];['', '']
19;2022-01-13 12:45:24.438000+00:00;017QphxNtGM4GpT9;click;NULL;;[183, 275];['', ''];['', '']
20;2022-01-13 12:45:30.072000+00:00;017QphxNtGM4GpT9;click;NULL;;[240, 336];['', ''];['', '']
21;2022-01-13 12:45:34.654000+00:00;017QphxNtGM4GpT9;click;LABEL;;[341, 337];[21, 21];[73, 36]
22;2022-01-13 12:45:34.655000+00:00;017QphxNtGM4GpT9;click;INPUT;radio;[341, 337];[19, 20];[10, 10]
23;2022-01-13 12:45:35.389000+00:00;017QphxNtGM4GpT9;click;NULL;;[232, 349];['', ''];['', '']
24;2022-01-13 12:45:41.844000+00:00;017QphxNtGM4GpT9;click;LABEL;;[347, 321];[27, 29];[73, 36]
25;2022-01-13 12:45:41.845000+00:00;017QphxNtGM4GpT9;click;INPUT;radio;[347, 321];[25, 28];[10, 10]
26;2022-01-13 12:45:42.269000+00:00;017QphxNtGM4GpT9;click;NULL;;[233, 361];['', ''];['', '']
27;2022-01-13 12:45:48.683000+00:00;017QphxNtGM4GpT9;click;DIV;;[514, 235];['', ''];['', '']
28;2022-01-13 12:45:49.117000+00:00;017QphxNtGM4GpT9;click;DIV;;[534, 238];['', ''];['', '']
29;2022-01-13 12:45:54.533000+00:00;017QphxNtGM4GpT9;click;INPUT;radio;[326, 279];[5, 7];[14, 14]
30;2022-01-13 12:45:54.991000+00:00;017QphxNtGM4GpT9;click;NULL;;[234, 291];['', ''];['', '']
31;2022-01-13 12:46:02.523000+00:00;017QphxNtGM4GpT9;click;INPUT;checkbox;[329, 473];[8, 8];[14, 14]
32;2022-01-13 12:46:04.447000+00:00;017QphxNtGM4GpT9;click;INPUT;checkbox;[336, 500];[15, 9];[14, 14]
33;2022-01-13 12:46:10.568000+00:00;017QphxNtGM4GpT9;click;NULL;;[245, 503];['', ''];['', '']
34;2022-01-13 12:46:13.603000+00:00;017QphxNtGM4GpT9;click;INPUT;checkbox;[332, 524];[11, 7];[14, 14]
35;2022-01-13 12:46:15.194000+00:00;017QphxNtGM4GpT9;click;DIV;;[490, 631];['', ''];['', '']
36;2022-01-13 12:46:15.975000+00:00;017QphxNtGM4GpT9;click;INPUT;radio;[422, 716];[101, 5];[14, 14]
37;2022-01-13 12:46:15.975000+00:00;017QphxNtGM4GpT9;click;LABEL;;[422, 716];[78, 10];[109, 24]
38;2022-01-13 12:46:18.115000+00:00;017QphxNtGM4GpT9;click;BUTTON;;[1769, 904];[69, 24];[192, 36]
39;2022-01-13 12:46:32.683000+00:00;017QphxNtGM4GpT9;click;DIV;;[1203, 497];['', ''];['', '']
40;2022-01-13 12:46:36.755000+00:00;017QphxNtGM4GpT9;click;BUTTON;;[1827, 892];[0, 0];[0, 0]
41;2022-01-13 12:46:37.934000+00:00;017QphxNtGM4GpT9;click;NULL;;[165, 447];['', ''];['', '']
42;2022-01-13 12:46:46.741000+00:00;017QphxNtGM4GpT9;click;LABEL;;[469, 293];[125, 12];[721, 24]
